kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_dirichlet_grad_cpu,aten/src/ATen/native/Distributions.cpp,_dirichlet_grad_cpu,issues/aten_c_kernels/aten_dirichlet_grad_cpu.c,float,N=1024,random_distribution: _dirichlet_grad,random_distribution,,NONE,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_dirichlet_transform_cpu,aten/src/ATen/native/Distributions.cpp,_s_dirichlet_cpu,issues/aten_c_kernels/aten_dirichlet_transform_cpu.c,float,R=64; C=16,random_distribution: _s_dirichlet,random_distribution,,NONE,2,1,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,finish raising residual loops; then RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_div,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,div_true_kernel,issues/aten_c_kernels/aten_div.c,float,N=4096,pointwise: div_true_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_div_floor,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,div_floor_kernel,issues/aten_c_kernels/aten_div_floor.c,float,N=4096,pointwise: div_floor_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_div_trunc,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,div_trunc_kernel,issues/aten_c_kernels/aten_div_trunc.c,float,N=4096,pointwise: div_trunc_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_dropout_feature_noise_cpu,aten/src/ATen/native/Dropout.cpp,make_feature_noise,issues/aten_c_kernels/aten_dropout_feature_noise_cpu.c,float,B=8; C=16; H=8; W=8,dropout: make_feature_noise,dropout,,NONE,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_dyn_quant_matmul_4bit_cpu,aten/src/ATen/native/cpu/int4mm_kernel.cpp,dyn_quant_matmul_4bit_kernel,issues/aten_c_kernels/aten_dyn_quant_matmul_4bit_cpu.c,float,M=32; K=64; N=48,quantized_matrix_multiply: dyn_quant_matmul_4bit_kernel,quantized_matrix_multiply,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,1,cuBLAS,cublasLtMatmul,SUBSET_WITH_CONSTRAINTS,matmul stage,"4-bit packing, per-group scales/zero-points, dequantization and accumulator semantics",cuBLASLt-supported quantized types/layouts/alignments,finish raising residual loops; then quantized pattern + pack/layout proof + cuBLASLt backend,HIGH,HIGH,,https://docs.nvidia.com/cuda/cublas/contents.html,none identified with stronger whole-kernel semantics,RELATED_CUBLAS_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_dyn_quant_pack_4bit_weight_cpu,aten/src/ATen/native/cpu/int4mm_kernel.cpp,dyn_quant_pack_4bit_weight_kernel,issues/aten_c_kernels/aten_dyn_quant_pack_4bit_weight_cpu.c,float,M=32; K=64; N=48,compound_or_specialized: dyn_quant_pack_4bit_weight_kernel,compound_or_specialized,,NONE,1,2,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,finish raising residual loops; then retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,RAISING_THEN_LIBRARY_LOWERING
aten_eig_complex_vectors_cpu,aten/src/ATen/native/BatchLinearAlgebraKernel.cpp,linalg_eig_make_complex_eigenvectors_cpu_impl,issues/aten_c_kernels/aten_eig_complex_vectors_cpu.c,float,N=64,matrix_factorization: linalg_eig_make_complex_eigenvectors_impl,matrix_factorization,,NONE,0,2,cuSOLVER,dense eig/LU/QR helper APIs,BUILDING_BLOCKS_ONLY,factorization or helper stage,the extracted helper may only reflect/unpack pivots rather than perform the factorization,cuSOLVER column-major dense layouts/types/workspaces,finish raising residual loops; then recognize enclosing factorization; helper alone is not a cuSOLVER call,HIGH,LOW,,https://docs.nvidia.com/cuda/cusolver/contents.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_elu,aten/src/ATen/native/cpu/Activation.cpp,elu_kernel,issues/aten_c_kernels/aten_elu.c,float,N=256,pointwise: elu_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_elu_backward,aten/src/ATen/native/cpu/Activation.cpp,elu_backward_kernel,issues/aten_c_kernels/aten_elu_backward.c,float,N=4096,pointwise: elu_backward_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_embedding,aten/src/ATen/native/Embedding.cpp,embedding,issues/aten_c_kernels/aten_embedding.c,float/int,VOCAB=64; DIM=16; TOKENS=8,indexed_data_movement: embedding,indexed_data_movement,,NONE,1,0,CUB/Thrust,gather/scatter/select or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_embedding_bag_backward_max_cpu,aten/src/ATen/native/EmbeddingBag.cpp,_embedding_bag_dense_backward_cpu_max,issues/aten_c_kernels/aten_embedding_bag_backward_max_cpu.c,float/int,B=32; D=64; E=1024,segmented_reduction: _embedding_bag_dense_backward_max,segmented_reduction,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,2,CUB/Thrust,DeviceSegmentedReduce/AdjacentDifference,SUBSET_WITH_CONSTRAINTS,whole for direct primitive; otherwise central/boundary stages,"empty segments, indices/ties, scale, boundary formula and backward accumulation",explicit contiguous segments/offsets,finish raising residual loops; then CUB backend + segment/boundary extraction,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_embedding_bag_backward_sum_cpu,aten/src/ATen/native/EmbeddingBag.cpp,_embedding_bag_dense_backward_cpu_sum_mean,issues/aten_c_kernels/aten_embedding_bag_backward_sum_cpu.c,float/int,B=32; L=16; E=1024; D=64,segmented_reduction: _embedding_bag_dense_backward_sum_mean,segmented_reduction,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,3,CUB/Thrust,DeviceSegmentedReduce/AdjacentDifference,SUBSET_WITH_CONSTRAINTS,whole for direct primitive; otherwise central/boundary stages,"empty segments, indices/ties, scale, boundary formula and backward accumulation",explicit contiguous segments/offsets,finish raising residual loops; then CUB backend + segment/boundary extraction,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_embedding_bag_counts_cpu,aten/src/ATen/native/EmbeddingBag.cpp,compute_counts,issues/aten_c_kernels/aten_embedding_bag_counts_cpu.c,int,N=512; E=1024,segmented_reduction: compute_counts,segmented_reduction,,NONE,1,1,CUB/Thrust,DeviceSegmentedReduce/AdjacentDifference,SUBSET_WITH_CONSTRAINTS,whole for direct primitive; otherwise central/boundary stages,"empty segments, indices/ties, scale, boundary formula and backward accumulation",explicit contiguous segments/offsets,finish raising residual loops; then CUB backend + segment/boundary extraction,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_embedding_bag_counts_uniq_cpu,aten/src/ATen/native/EmbeddingBag.cpp,compute_counts_uniq,issues/aten_c_kernels/aten_embedding_bag_counts_uniq_cpu.c,int,N=512,segmented_reduction: compute_counts_uniq,segmented_reduction,,NONE,2,0,CUB/Thrust,DeviceSegmentedReduce/AdjacentDifference,SUBSET_WITH_CONSTRAINTS,whole for direct primitive; otherwise central/boundary stages,"empty segments, indices/ties, scale, boundary formula and backward accumulation",explicit contiguous segments/offsets,CUB backend + segment/boundary extraction,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_embedding_bag_max_cpu,aten/src/ATen/native/EmbeddingBag.cpp,embedding_bag_cpu_max_out,issues/aten_c_kernels/aten_embedding_bag_max_cpu.c,float/int,B=32; L=16; E=1024; D=64,segmented_reduction: embedding_bag_max,segmented_reduction,,NONE,0,5,CUB/Thrust,DeviceSegmentedReduce/AdjacentDifference,SUBSET_WITH_CONSTRAINTS,whole for direct primitive; otherwise central/boundary stages,"empty segments, indices/ties, scale, boundary formula and backward accumulation",explicit contiguous segments/offsets,finish raising residual loops; then CUB backend + segment/boundary extraction,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_embedding_bag_per_sample_backward_cpu,aten/src/ATen/native/EmbeddingBag.cpp,_embedding_bag_per_sample_weights_backward_cpu_template,issues/aten_c_kernels/aten_embedding_bag_per_sample_backward_cpu.c,float/int,B=32; L=16; E=1024; D=64,segmented_reduction: _embedding_bag_per_sample_weights_backward_template,segmented_reduction,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,1,CUB/Thrust,DeviceSegmentedReduce/AdjacentDifference,SUBSET_WITH_CONSTRAINTS,whole for direct primitive; otherwise central/boundary stages,"empty segments, indices/ties, scale, boundary formula and backward accumulation",explicit contiguous segments/offsets,finish raising residual loops; then CUB backend + segment/boundary extraction,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_entr,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,entr_kernel,issues/aten_c_kernels/aten_entr.c,float,N=4096,pointwise_reduction_formula: entr_kernel,pointwise_reduction_formula,,NONE,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_eq,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,eq_kernel,issues/aten_c_kernels/aten_eq.c,float,N=4096,pointwise: eq_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_equal_cpu,aten/src/ATen/native/ReduceOps.cpp,cpu_equal,issues/aten_c_kernels/aten_equal_cpu.c,float/int,N=1024,compare_and_reduce: cpu_equal,compare_and_reduce,,NONE,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_erf,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,erf_kernel,issues/aten_c_kernels/aten_erf.c,float,N=4096,pointwise: erf_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_erfc,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,erfc_kernel,issues/aten_c_kernels/aten_erfc.c,float,N=4096,pointwise_reduction_formula: erfc_kernel,pointwise_reduction_formula,,NONE,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_erfcx,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,erfcx_kernel,issues/aten_c_kernels/aten_erfcx.c,float,N=4096,pointwise_reduction_formula: erfcx_kernel,pointwise_reduction_formula,,NONE,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
